order_item_id,order_id,product_id,Quantity,price_per_unit,total_price
27827,09201,016,10,460.99,4609.9
27828,09201,017,10,342.99,3429.9
27829,09201,006,2,1950.99,3901.98
27830,09201,013,6,740.99,4445.94
27831,09202,005,2,572.99,1145.98
27832,09202,006,4,1950.99,7803.96
27833,09203,025,10,799.99,7999.9
27834,09203,001,3,748.99,2246.97
27835,09204,024,5,1145.99,5729.95
27836,09204,021,2,1469.99,2939.98
27837,09204,001,8,748.99,5991.92
27838,09204,002,8,1642.99,13143.92
27839,09204,003,9,278.99,2510.91
27840,09205,020,1,1164.99,1164.99
27841,09206,007,9,1105.99,9953.91
27842,09206,016,9,460.99,4148.91
27843,09206,015,3,681.99,2045.97
27844,09206,005,7,572.99,4010.93
27845,09206,006,1,1950.99,1950.99
27846,09207,024,3,1145.99,3437.97
27847,09208,017,10,342.99,3429.9
27848,09208,010,4,650.99,2603.96
27849,09208,018,10,564.99,5649.9
27850,09209,012,5,918.99,4594.95
27851,09209,006,6,1950.99,11705.94
27852,09209,016,8,460.99,3687.92
27853,09209,019,2,836.99,1673.98
27854,09209,011,6,1105.99,6635.94
27855,09210,023,8,1841.99,14735.92
27856,09211,007,6,1105.99,6635.94
27857,09211,025,1,799.99,799.99
27858,09212,008,10,708.99,7089.9
27859,09213,002,9,1642.99,14786.91
27860,09213,020,9,1164.99,10484.91
27861,09213,010,5,650.99,3254.95
27862,09214,025,7,799.99,5599.93
27863,09215,001,6,748.99,4493.94
27864,09215,023,6,1841.99,11051.94
27865,09215,008,3,708.99,2126.97
27866,09215,003,5,278.99,1394.95
27867,09215,012,4,918.99,3675.96
27868,09216,024,10,1145.99,11459.9
27869,09216,011,10,1105.99,11059.9
27870,09216,017,7,342.99,2400.93
27871,09217,002,7,1642.99,11500.93
27872,09218,005,8,572.99,4583.92
27873,09218,009,4,692.99,2771.96
27874,09218,010,7,650.99,4556.93
27875,09218,019,2,836.99,1673.98
27876,09219,010,4,650.99,2603.96
27877,09220,001,6,748.99,4493.94
27878,09220,009,7,692.99,4850.93
27879,09220,020,4,1164.99,4659.96
27880,09220,004,7,1213.99,8497.93
27881,09221,021,3,1469.99,4409.97
27882,09221,024,7,1145.99,8021.93
27883,09221,025,3,799.99,2399.97
27884,09222,013,2,740.99,1481.98
27885,09222,020,6,1164.99,6989.94
27886,09223,022,2,1217.99,2435.98
27887,09223,002,3,1642.99,4928.97
27888,09223,024,9,1145.99,10313.91
27889,09223,002,8,1642.99,13143.92
27890,09224,001,5,748.99,3744.95
27891,09224,025,8,799.99,6399.92
27892,09224,016,1,460.99,460.99
27893,09224,003,10,278.99,2789.9
27894,09224,015,4,681.99,2727.96
27895,09225,012,5,918.99,4594.95
27896,09226,019,6,836.99,5021.94
27897,09226,012,3,918.99,2756.97
27898,09226,024,8,1145.99,9167.92
27899,09226,014,7,584.99,4094.93
27900,09227,004,8,1213.99,9711.92
27901,09227,019,10,836.99,8369.9
27902,09227,011,1,1105.99,1105.99
27903,09228,017,1,342.99,342.99
27904,09228,004,5,1213.99,6069.95
27905,09229,019,5,836.99,4184.95
27906,09229,024,2,1145.99,2291.98
27907,09229,004,3,1213.99,3641.97
27908,09229,005,1,572.99,572.99
27909,09230,015,1,681.99,681.99
27910,09230,014,5,584.99,2924.95
27911,09230,009,5,692.99,3464.95
27912,09230,005,4,572.99,2291.96
27913,09230,022,10,1217.99,12179.9
27914,09231,001,3,748.99,2246.97
27915,09231,014,5,584.99,2924.95
27916,09231,020,1,1164.99,1164.99
27917,09232,016,3,460.99,1382.97
27918,09232,025,8,799.99,6399.92
27919,09232,010,1,650.99,650.99
27920,09232,015,5,681.99,3409.95
27921,09233,008,10,708.99,7089.9
27922,09234,004,8,1213.99,9711.92
27923,09234,001,5,748.99,3744.95
27924,09234,004,7,1213.99,8497.93
27925,09234,002,9,1642.99,14786.91
27926,09234,026,3,1227.99,3683.97
27927,09235,002,8,1642.99,13143.92
27928,09235,006,9,1950.99,17558.91
27929,09236,007,4,1105.99,4423.96
27930,09236,016,7,460.99,3226.93
27931,09236,007,6,1105.99,6635.94
27932,09236,023,10,1841.99,18419.9
27933,09236,002,9,1642.99,14786.91
27934,09237,004,9,1213.99,10925.91
27935,09238,018,5,564.99,2824.95
27936,09239,005,5,572.99,2864.95
27937,09239,018,6,564.99,3389.94
27938,09239,003,4,278.99,1115.96
27939,09239,003,4,278.99,1115.96
27940,09239,009,2,692.99,1385.98
27941,09240,005,9,572.99,5156.91
27942,09240,003,3,278.99,836.97
27943,09240,025,2,799.99,1599.98
27944,09241,013,2,740.99,1481.98
27945,09241,015,3,681.99,2045.97
27946,09241,023,10,1841.99,18419.9
27947,09241,026,1,1227.99,1227.99
27948,09241,021,8,1469.99,11759.92
27949,09242,005,10,572.99,5729.9
27950,09243,004,9,1213.99,10925.91
27951,09244,005,2,572.99,1145.98
27952,09244,019,9,836.99,7532.91
27953,09244,023,3,1841.99,5525.97
27954,09244,012,6,918.99,5513.94
27955,09244,017,5,342.99,1714.95
27956,09245,021,5,1469.99,7349.95
27957,09245,026,5,1227.99,6139.95
27958,09245,017,10,342.99,3429.9
27959,09246,008,1,708.99,708.99
27960,09246,017,7,342.99,2400.93
27961,09246,007,1,1105.99,1105.99
27962,09247,001,6,748.99,4493.94
27963,09247,019,6,836.99,5021.94
27964,09247,014,3,584.99,1754.97
27965,09247,019,1,836.99,836.99
27966,09247,019,5,836.99,4184.95
27967,09248,021,1,1469.99,1469.99
27968,09248,001,10,748.99,7489.9
27969,09249,003,3,278.99,836.97
27970,09249,021,10,1469.99,14699.9
27971,09249,006,6,1950.99,11705.94
27972,09250,020,7,1164.99,8154.93
27973,09250,021,5,1469.99,7349.95
27974,09250,003,3,278.99,836.97
27975,09250,025,4,799.99,3199.96
27976,09251,002,4,1642.99,6571.96
27977,09252,011,5,1105.99,5529.95
27978,09252,022,7,1217.99,8525.93
27979,09253,012,9,918.99,8270.91
27980,09253,017,7,342.99,2400.93
27981,09253,021,3,1469.99,4409.97
27982,09253,026,2,1227.99,2455.98
27983,09254,015,10,681.99,6819.9
27984,09255,008,3,708.99,2126.97
27985,09255,024,10,1145.99,11459.9
27986,09255,014,5,584.99,2924.95
27987,09255,025,10,799.99,7999.9
27988,09255,013,1,740.99,740.99
27989,09256,009,4,692.99,2771.96
27990,09257,019,4,836.99,3347.96
27991,09257,026,6,1227.99,7367.94
27992,09258,022,6,1217.99,7307.94
27993,09258,013,4,740.99,2963.96
27994,09258,020,4,1164.99,4659.96
27995,09258,025,4,799.99,3199.96
27996,09259,023,7,1841.99,12893.93
27997,09259,018,2,564.99,1129.98
27998,09259,001,7,748.99,5242.93
27999,09259,009,10,692.99,6929.9
28000,09260,013,1,740.99,740.99
28001,09260,023,5,1841.99,9209.95
28002,09260,007,2,1105.99,2211.98
28003,09260,026,10,1227.99,12279.9
28004,09261,009,6,692.99,4157.94
28005,09262,022,10,1217.99,12179.9
28006,09262,025,10,799.99,7999.9
28007,09262,018,3,564.99,1694.97
28008,09262,015,2,681.99,1363.98
28009,09262,023,6,1841.99,11051.94
28010,09263,013,10,740.99,7409.9
28011,09264,009,6,692.99,4157.94
28012,09264,007,4,1105.99,4423.96
28013,09264,007,5,1105.99,5529.95
28014,09264,018,4,564.99,2259.96
28015,09265,006,5,1950.99,9754.95
28016,09265,015,1,681.99,681.99
28017,09265,020,7,1164.99,8154.93
28018,09265,018,2,564.99,1129.98
28019,09266,015,4,681.99,2727.96
28020,09266,015,9,681.99,6137.91
28021,09266,010,6,650.99,3905.94
28022,09266,010,8,650.99,5207.92
28023,09267,004,10,1213.99,12139.9
28024,09267,022,6,1217.99,7307.94
28025,09267,001,10,748.99,7489.9
28026,09267,021,7,1469.99,10289.93
28027,09268,016,2,460.99,921.98
28028,09268,003,8,278.99,2231.92
28029,09268,006,5,1950.99,9754.95
28030,09269,005,4,572.99,2291.96
28031,09269,005,10,572.99,5729.9
28032,09270,015,4,681.99,2727.96
28033,09270,018,7,564.99,3954.93
28034,09270,007,2,1105.99,2211.98
28035,09271,025,7,799.99,5599.93
28036,09271,012,10,918.99,9189.9
28037,09272,015,9,681.99,6137.91
28038,09273,012,4,918.99,3675.96
28039,09274,008,2,708.99,1417.98
28040,09275,002,2,1642.99,3285.98
28041,09275,018,2,564.99,1129.98
28042,09275,009,3,692.99,2078.97
28043,09275,020,3,1164.99,3494.97
28044,09276,004,9,1213.99,10925.91
28045,09277,005,6,572.99,3437.94
28046,09277,010,5,650.99,3254.95
28047,09277,011,8,1105.99,8847.92
28048,09278,021,2,1469.99,2939.98
28049,09278,006,3,1950.99,5852.97
28050,09278,009,10,692.99,6929.9
28051,09278,015,1,681.99,681.99
28052,09279,015,6,681.99,4091.94
28053,09279,006,1,1950.99,1950.99
28054,09280,024,9,1145.99,10313.91
28055,09280,002,3,1642.99,4928.97
28056,09281,021,10,1469.99,14699.9
28057,09281,018,7,564.99,3954.93
28058,09281,004,5,1213.99,6069.95
28059,09282,014,5,584.99,2924.95
28060,09282,011,5,1105.99,5529.95
28061,09283,018,4,564.99,2259.96
28062,09283,016,9,460.99,4148.91
28063,09283,021,1,1469.99,1469.99
28064,09283,021,9,1469.99,13229.91
28065,09284,023,9,1841.99,16577.91
28066,09285,024,8,1145.99,9167.92
28067,09285,007,7,1105.99,7741.93
28068,09285,020,7,1164.99,8154.93
28069,09285,006,1,1950.99,1950.99
28070,09285,020,1,1164.99,1164.99
28071,09286,017,5,342.99,1714.95
28072,09286,006,3,1950.99,5852.97
28073,09287,016,4,460.99,1843.96
28074,09287,005,7,572.99,4010.93
28075,09287,008,9,708.99,6380.91
28076,09288,001,1,748.99,748.99
28077,09288,022,5,1217.99,6089.95
28078,09288,017,7,342.99,2400.93
28079,09289,008,8,708.99,5671.92
28080,09289,012,8,918.99,7351.92
28081,09289,011,10,1105.99,11059.9
28082,09289,023,8,1841.99,14735.92
28083,09289,005,8,572.99,4583.92
28084,09290,019,10,836.99,8369.9
28085,09291,006,5,1950.99,9754.95
28086,09291,020,9,1164.99,10484.91
28087,09291,023,10,1841.99,18419.9
28088,09292,017,8,342.99,2743.92
28089,09292,019,2,836.99,1673.98
28090,09292,022,1,1217.99,1217.99
28091,09292,013,6,740.99,4445.94
28092,09292,012,3,918.99,2756.97
28093,09293,015,2,681.99,1363.98
28094,09293,023,10,1841.99,18419.9
28095,09293,017,5,342.99,1714.95
28096,09293,018,1,564.99,564.99
28097,09294,006,7,1950.99,13656.93
28098,09294,009,1,692.99,692.99
28099,09294,020,8,1164.99,9319.92
28100,09294,024,9,1145.99,10313.91
28101,09294,016,1,460.99,460.99
28102,09295,006,10,1950.99,19509.9
28103,09295,008,2,708.99,1417.98
28104,09295,010,5,650.99,3254.95
28105,09295,019,10,836.99,8369.9
28106,09296,003,5,278.99,1394.95
28107,09296,005,9,572.99,5156.91
28108,09296,011,10,1105.99,11059.9
28109,09296,008,4,708.99,2835.96
28110,09296,002,4,1642.99,6571.96
28111,09297,012,1,918.99,918.99
28112,09297,022,6,1217.99,7307.94
28113,09297,017,6,342.99,2057.94
28114,09298,002,9,1642.99,14786.91
28115,09298,014,4,584.99,2339.96
28116,09298,005,9,572.99,5156.91
28117,09299,026,3,1227.99,3683.97
28118,09299,018,5,564.99,2824.95
28119,09300,020,1,1164.99,1164.99
28120,09300,008,6,708.99,4253.94
28121,09301,019,10,836.99,8369.9
28122,09301,002,9,1642.99,14786.91
28123,09301,007,5,1105.99,5529.95
28124,09301,002,5,1642.99,8214.95
28125,09302,019,3,836.99,2510.97
28126,09303,001,9,748.99,6740.91
28127,09303,021,2,1469.99,2939.98
28128,09304,020,9,1164.99,10484.91
28129,09305,007,10,1105.99,11059.9
28130,09306,007,7,1105.99,7741.93
28131,09306,025,5,799.99,3999.95
28132,09306,001,7,748.99,5242.93
28133,09307,012,3,918.99,2756.97
28134,09307,021,7,1469.99,10289.93
28135,09307,001,9,748.99,6740.91
28136,09307,010,3,650.99,1952.97
28137,09308,021,1,1469.99,1469.99
28138,09309,002,4,1642.99,6571.96
28139,09310,007,8,1105.99,8847.92
28140,09310,023,7,1841.99,12893.93
28141,09310,012,6,918.99,5513.94
28142,09310,012,4,918.99,3675.96
28143,09310,005,8,572.99,4583.92
28144,09311,009,9,692.99,6236.91
28145,09311,021,5,1469.99,7349.95
28146,09311,024,9,1145.99,10313.91
28147,09311,026,7,1227.99,8595.93
28148,09312,022,5,1217.99,6089.95
28149,09312,020,8,1164.99,9319.92
28150,09312,026,7,1227.99,8595.93
28151,09313,013,5,740.99,3704.95
28152,09313,003,6,278.99,1673.94
28153,09313,025,4,799.99,3199.96
28154,09313,020,3,1164.99,3494.97
28155,09314,015,9,681.99,6137.91
28156,09314,015,8,681.99,5455.92
28157,09314,023,7,1841.99,12893.93
28158,09314,025,6,799.99,4799.94
28159,09315,017,3,342.99,1028.97
28160,09315,012,4,918.99,3675.96
28161,09315,001,4,748.99,2995.96
28162,09315,008,10,708.99,7089.9
28163,09315,015,3,681.99,2045.97
28164,09316,009,8,692.99,5543.92
28165,09316,006,1,1950.99,1950.99
28166,09316,016,10,460.99,4609.9
28167,09316,005,9,572.99,5156.91
28168,09317,020,9,1164.99,10484.91
28169,09317,001,7,748.99,5242.93
28170,09317,018,9,564.99,5084.91
28171,09317,011,1,1105.99,1105.99
28172,09318,010,9,650.99,5858.91
28173,09319,004,5,1213.99,6069.95
28174,09319,016,2,460.99,921.98
28175,09320,024,4,1145.99,4583.96
28176,09320,008,8,708.99,5671.92
28177,09321,005,8,572.99,4583.92
28178,09321,006,5,1950.99,9754.95
28179,09321,020,2,1164.99,2329.98
28180,09321,008,8,708.99,5671.92
28181,09321,002,2,1642.99,3285.98
28182,09322,008,6,708.99,4253.94
28183,09322,025,7,799.99,5599.93
28184,09322,014,1,584.99,584.99
28185,09322,003,9,278.99,2510.91
28186,09323,003,7,278.99,1952.93
28187,09323,018,3,564.99,1694.97
28188,09323,020,2,1164.99,2329.98
28189,09323,008,6,708.99,4253.94
28190,09324,016,5,460.99,2304.95
28191,09324,007,5,1105.99,5529.95
28192,09324,010,2,650.99,1301.98
28193,09324,022,9,1217.99,10961.91
28194,09325,007,10,1105.99,11059.9
28195,09326,014,1,584.99,584.99
28196,09326,012,3,918.99,2756.97
28197,09326,003,5,278.99,1394.95
28198,09327,019,7,836.99,5858.93
28199,09327,004,9,1213.99,10925.91
28200,09327,009,5,692.99,3464.95
28201,09327,019,9,836.99,7532.91
28202,09328,006,2,1950.99,3901.98
28203,09329,021,7,1469.99,10289.93
28204,09329,002,2,1642.99,3285.98
28205,09329,002,7,1642.99,11500.93
28206,09329,013,2,740.99,1481.98
28207,09329,023,5,1841.99,9209.95
28208,09330,004,6,1213.99,7283.94
28209,09330,016,2,460.99,921.98
28210,09331,023,6,1841.99,11051.94
28211,09331,014,2,584.99,1169.98
28212,09332,015,5,681.99,3409.95
28213,09332,006,6,1950.99,11705.94
28214,09333,026,6,1227.99,7367.94
28215,09333,003,1,278.99,278.99
28216,09333,005,1,572.99,572.99
28217,09333,003,1,278.99,278.99
28218,09334,012,8,918.99,7351.92
28219,09335,002,7,1642.99,11500.93
28220,09335,014,7,584.99,4094.93
28221,09335,010,4,650.99,2603.96
28222,09335,005,5,572.99,2864.95
28223,09335,023,1,1841.99,1841.99
28224,09336,017,6,342.99,2057.94
28225,09336,017,8,342.99,2743.92
28226,09336,024,8,1145.99,9167.92
28227,09336,002,9,1642.99,14786.91
28228,09336,019,1,836.99,836.99
28229,09337,015,3,681.99,2045.97
28230,09337,013,9,740.99,6668.91
28231,09337,004,4,1213.99,4855.96
28232,09337,025,3,799.99,2399.97
28233,09337,012,10,918.99,9189.9
28234,09338,020,8,1164.99,9319.92
28235,09338,019,8,836.99,6695.92
28236,09339,015,2,681.99,1363.98
28237,09339,020,6,1164.99,6989.94
28238,09340,020,5,1164.99,5824.95
28239,09340,015,6,681.99,4091.94
28240,09340,009,8,692.99,5543.92
28241,09340,021,6,1469.99,8819.94
28242,09340,019,4,836.99,3347.96
28243,09341,014,9,584.99,5264.91
28244,09341,014,7,584.99,4094.93
28245,09341,022,4,1217.99,4871.96
28246,09342,007,1,1105.99,1105.99
28247,09342,006,7,1950.99,13656.93
28248,09342,015,8,681.99,5455.92
28249,09343,020,9,1164.99,10484.91
28250,09343,014,4,584.99,2339.96
28251,09343,018,8,564.99,4519.92
28252,09344,001,9,748.99,6740.91
28253,09344,008,4,708.99,2835.96
28254,09345,015,4,681.99,2727.96
28255,09345,012,6,918.99,5513.94
28256,09345,009,9,692.99,6236.91
28257,09345,011,10,1105.99,11059.9
28258,09345,017,7,342.99,2400.93
28259,09346,018,7,564.99,3954.93
28260,09346,023,10,1841.99,18419.9
28261,09346,001,1,748.99,748.99
28262,09346,018,8,564.99,4519.92
28263,09346,019,6,836.99,5021.94
28264,09347,013,6,740.99,4445.94
28265,09347,006,10,1950.99,19509.9
28266,09347,021,7,1469.99,10289.93
28267,09347,023,1,1841.99,1841.99
28268,09347,011,1,1105.99,1105.99
28269,09348,016,6,460.99,2765.94
28270,09349,016,4,460.99,1843.96
28271,09349,021,7,1469.99,10289.93
28272,09349,014,8,584.99,4679.92
28273,09349,018,8,564.99,4519.92
28274,09349,014,7,584.99,4094.93
28275,09350,011,6,1105.99,6635.94
28276,09350,007,1,1105.99,1105.99
28277,09350,001,2,748.99,1497.98
28278,09350,016,2,460.99,921.98
28279,09350,005,3,572.99,1718.97
28280,09351,020,2,1164.99,2329.98
28281,09351,011,9,1105.99,9953.91
28282,09351,014,3,584.99,1754.97
28283,09351,008,10,708.99,7089.9
28284,09351,021,5,1469.99,7349.95
28285,09352,009,2,692.99,1385.98
28286,09352,007,3,1105.99,3317.97
28287,09353,007,3,1105.99,3317.97
28288,09354,026,7,1227.99,8595.93
28289,09354,002,3,1642.99,4928.97
28290,09355,003,2,278.99,557.98
28291,09355,005,2,572.99,1145.98
28292,09355,018,4,564.99,2259.96
28293,09355,010,8,650.99,5207.92
28294,09355,021,5,1469.99,7349.95
28295,09356,009,8,692.99,5543.92
28296,09356,008,1,708.99,708.99
28297,09356,012,8,918.99,7351.92
28298,09356,005,8,572.99,4583.92
28299,09356,023,3,1841.99,5525.97
28300,09357,020,1,1164.99,1164.99
28301,09357,012,5,918.99,4594.95
28302,09358,003,8,278.99,2231.92
28303,09358,025,6,799.99,4799.94
28304,09358,022,1,1217.99,1217.99
28305,09358,015,6,681.99,4091.94
28306,09359,023,6,1841.99,11051.94
28307,09359,007,10,1105.99,11059.9
28308,09360,006,7,1950.99,13656.93
28309,09360,013,4,740.99,2963.96
28310,09360,005,10,572.99,5729.9
28311,09360,006,9,1950.99,17558.91
28312,09361,012,1,918.99,918.99
28313,09361,009,9,692.99,6236.91
28314,09361,018,7,564.99,3954.93
28315,09361,011,2,1105.99,2211.98
28316,09361,003,10,278.99,2789.9
28317,09362,026,6,1227.99,7367.94
28318,09362,023,8,1841.99,14735.92
28319,09363,002,7,1642.99,11500.93
28320,09363,005,7,572.99,4010.93
28321,09363,003,6,278.99,1673.94
28322,09363,025,9,799.99,7199.91
28323,09363,012,3,918.99,2756.97
28324,09364,026,2,1227.99,2455.98
28325,09364,020,7,1164.99,8154.93
28326,09364,017,10,342.99,3429.9
28327,09365,005,5,572.99,2864.95
28328,09365,018,10,564.99,5649.9
28329,09365,018,10,564.99,5649.9
28330,09365,022,10,1217.99,12179.9
28331,09365,022,2,1217.99,2435.98
28332,09366,023,8,1841.99,14735.92
28333,09366,020,9,1164.99,10484.91
28334,09366,002,2,1642.99,3285.98
28335,09366,005,10,572.99,5729.9
28336,09366,014,6,584.99,3509.94
28337,09367,015,8,681.99,5455.92
28338,09367,011,7,1105.99,7741.93
28339,09368,016,3,460.99,1382.97
28340,09368,006,8,1950.99,15607.92
28341,09368,012,4,918.99,3675.96
28342,09368,016,5,460.99,2304.95
28343,09368,004,7,1213.99,8497.93
28344,09369,017,3,342.99,1028.97
28345,09370,023,3,1841.99,5525.97
28346,09370,006,8,1950.99,15607.92
28347,09370,024,1,1145.99,1145.99
28348,09370,014,9,584.99,5264.91
28349,09370,007,3,1105.99,3317.97
28350,09371,022,10,1217.99,12179.9
28351,09371,015,9,681.99,6137.91
28352,09372,009,5,692.99,3464.95
28353,09372,019,8,836.99,6695.92
28354,09372,012,5,918.99,4594.95
28355,09373,012,9,918.99,8270.91
28356,09374,006,2,1950.99,3901.98
28357,09374,009,4,692.99,2771.96
28358,09374,013,1,740.99,740.99
28359,09374,005,8,572.99,4583.92
28360,09375,006,9,1950.99,17558.91
28361,09376,008,3,708.99,2126.97
28362,09376,024,2,1145.99,2291.98
28363,09376,016,3,460.99,1382.97
28364,09376,002,9,1642.99,14786.91
28365,09376,004,9,1213.99,10925.91
28366,09377,004,8,1213.99,9711.92
28367,09377,016,8,460.99,3687.92
28368,09377,021,8,1469.99,11759.92
28369,09377,025,1,799.99,799.99
28370,09378,022,7,1217.99,8525.93
28371,09378,025,8,799.99,6399.92
28372,09379,024,10,1145.99,11459.9
28373,09379,001,2,748.99,1497.98
28374,09379,006,9,1950.99,17558.91
28375,09379,013,9,740.99,6668.91
28376,09380,025,4,799.99,3199.96
28377,09380,022,3,1217.99,3653.97
28378,09380,003,2,278.99,557.98
28379,09381,005,2,572.99,1145.98
28380,09381,007,2,1105.99,2211.98
28381,09381,017,5,342.99,1714.95
28382,09381,001,3,748.99,2246.97
28383,09382,020,1,1164.99,1164.99
28384,09382,018,7,564.99,3954.93
28385,09382,025,10,799.99,7999.9
28386,09382,008,7,708.99,4962.93
28387,09383,022,9,1217.99,10961.91
28388,09384,020,6,1164.99,6989.94
28389,09384,020,8,1164.99,9319.92
28390,09384,022,8,1217.99,9743.92
28391,09384,010,10,650.99,6509.9
28392,09384,026,9,1227.99,11051.91
28393,09385,003,10,278.99,2789.9
28394,09386,005,3,572.99,1718.97
28395,09387,023,7,1841.99,12893.93
28396,09388,020,8,1164.99,9319.92
28397,09388,007,10,1105.99,11059.9
28398,09388,020,5,1164.99,5824.95
28399,09388,020,4,1164.99,4659.96
28400,09389,011,7,1105.99,7741.93
28401,09390,008,2,708.99,1417.98
28402,09390,012,10,918.99,9189.9
28403,09390,014,9,584.99,5264.91
28404,09391,020,10,1164.99,11649.9
28405,09391,016,6,460.99,2765.94
28406,09391,022,1,1217.99,1217.99
28407,09392,011,6,1105.99,6635.94
28408,09392,012,5,918.99,4594.95
28409,09392,011,2,1105.99,2211.98
28410,09393,007,8,1105.99,8847.92
28411,09393,011,7,1105.99,7741.93
28412,09393,010,3,650.99,1952.97
28413,09393,026,4,1227.99,4911.96
28414,09394,009,4,692.99,2771.96
28415,09394,020,1,1164.99,1164.99
28416,09394,024,5,1145.99,5729.95
28417,09394,007,6,1105.99,6635.94
28418,09394,002,9,1642.99,14786.91
28419,09395,020,2,1164.99,2329.98
28420,09395,008,9,708.99,6380.91
28421,09395,008,3,708.99,2126.97
28422,09395,009,6,692.99,4157.94
28423,09395,012,2,918.99,1837.98
28424,09396,013,1,740.99,740.99
28425,09396,003,3,278.99,836.97
28426,09396,021,10,1469.99,14699.9
28427,09397,010,8,650.99,5207.92
28428,09397,014,8,584.99,4679.92
28429,09397,009,8,692.99,5543.92
28430,09398,013,9,740.99,6668.91
28431,09398,006,9,1950.99,17558.91
28432,09398,002,10,1642.99,16429.9
28433,09399,003,6,278.99,1673.94
28434,09399,001,3,748.99,2246.97
28435,09399,002,7,1642.99,11500.93
28436,09399,014,8,584.99,4679.92
28437,09400,022,1,1217.99,1217.99
28438,09400,023,4,1841.99,7367.96
28439,09400,002,4,1642.99,6571.96
28440,09401,025,5,799.99,3999.95
28441,09402,002,7,1642.99,11500.93
28442,09402,018,8,564.99,4519.92
28443,09403,016,4,460.99,1843.96
28444,09403,023,1,1841.99,1841.99
28445,09404,001,2,748.99,1497.98
28446,09404,012,5,918.99,4594.95
28447,09404,007,5,1105.99,5529.95
28448,09404,023,1,1841.99,1841.99
28449,09404,002,8,1642.99,13143.92
28450,09405,007,8,1105.99,8847.92
28451,09405,014,1,584.99,584.99
28452,09405,022,4,1217.99,4871.96
28453,09406,015,8,681.99,5455.92
28454,09406,023,8,1841.99,14735.92
28455,09406,025,8,799.99,6399.92
28456,09406,016,6,460.99,2765.94
28457,09406,013,2,740.99,1481.98
28458,09407,005,4,572.99,2291.96
28459,09407,005,1,572.99,572.99
28460,09408,003,8,278.99,2231.92
28461,09408,007,5,1105.99,5529.95
28462,09408,017,5,342.99,1714.95
28463,09408,018,3,564.99,1694.97
28464,09408,004,2,1213.99,2427.98
28465,09409,023,8,1841.99,14735.92
28466,09409,018,4,564.99,2259.96
28467,09410,008,1,708.99,708.99
28468,09410,011,3,1105.99,3317.97
28469,09410,013,10,740.99,7409.9
28470,09411,001,7,748.99,5242.93
28471,09411,004,7,1213.99,8497.93
28472,09411,023,8,1841.99,14735.92
28473,09411,005,7,572.99,4010.93
28474,09411,022,6,1217.99,7307.94
28475,09412,008,5,708.99,3544.95
28476,09413,021,2,1469.99,2939.98
28477,09413,020,3,1164.99,3494.97
28478,09413,019,8,836.99,6695.92
28479,09414,013,1,740.99,740.99
28480,09415,013,2,740.99,1481.98
28481,09415,025,5,799.99,3999.95
28482,09416,005,7,572.99,4010.93
28483,09417,026,8,1227.99,9823.92
28484,09417,012,9,918.99,8270.91
28485,09418,013,5,740.99,3704.95
28486,09419,023,7,1841.99,12893.93
28487,09419,025,5,799.99,3999.95
28488,09419,022,4,1217.99,4871.96
28489,09419,014,8,584.99,4679.92
28490,09420,002,8,1642.99,13143.92
28491,09420,006,4,1950.99,7803.96
28492,09421,008,6,708.99,4253.94
28493,09421,020,6,1164.99,6989.94
28494,09421,018,2,564.99,1129.98
28495,09422,001,3,748.99,2246.97
28496,09422,007,5,1105.99,5529.95
28497,09422,018,6,564.99,3389.94
28498,09422,025,4,799.99,3199.96
28499,09422,013,3,740.99,2222.97
28500,09423,012,4,918.99,3675.96
28501,09424,009,8,692.99,5543.92
28502,09424,008,6,708.99,4253.94
28503,09424,024,5,1145.99,5729.95
28504,09424,010,10,650.99,6509.9
28505,09424,005,9,572.99,5156.91
28506,09425,005,7,572.99,4010.93
28507,09425,009,8,692.99,5543.92
28508,09425,021,3,1469.99,4409.97
28509,09425,004,8,1213.99,9711.92
28510,09426,004,6,1213.99,7283.94
28511,09427,025,1,799.99,799.99
28512,09427,007,4,1105.99,4423.96
28513,09427,011,5,1105.99,5529.95
28514,09428,014,9,584.99,5264.91
28515,09428,011,6,1105.99,6635.94
28516,09428,021,1,1469.99,1469.99
28517,09428,006,10,1950.99,19509.9
28518,09428,006,8,1950.99,15607.92
28519,09429,019,8,836.99,6695.92
28520,09429,010,8,650.99,5207.92
28521,09429,023,1,1841.99,1841.99
28522,09429,019,7,836.99,5858.93
28523,09430,007,7,1105.99,7741.93
28524,09430,010,10,650.99,6509.9
28525,09430,013,5,740.99,3704.95
28526,09431,003,1,278.99,278.99
28527,09432,008,5,708.99,3544.95
28528,09432,007,4,1105.99,4423.96
28529,09432,003,8,278.99,2231.92
28530,09432,005,8,572.99,4583.92
28531,09433,007,4,1105.99,4423.96
28532,09434,005,6,572.99,3437.94
28533,09435,007,4,1105.99,4423.96
28534,09435,025,5,799.99,3999.95
28535,09435,007,10,1105.99,11059.9
28536,09435,015,8,681.99,5455.92
28537,09435,021,9,1469.99,13229.91
28538,09436,007,7,1105.99,7741.93
28539,09436,010,6,650.99,3905.94
28540,09436,004,7,1213.99,8497.93
28541,09436,021,9,1469.99,13229.91
28542,09436,010,4,650.99,2603.96
28543,09437,017,4,342.99,1371.96
28544,09437,024,2,1145.99,2291.98
28545,09437,016,1,460.99,460.99
28546,09437,002,3,1642.99,4928.97
28547,09438,020,3,1164.99,3494.97
