inventory_id,product_id,stock_remaining,warehouse_id,restock_date
02400,008,444,W043,
02401,025,298,W032,
02402,013,282,W040,
02403,007,449,W030,
02404,012,469,W028,
02405,009,382,W044,
02406,015,152,W029,
02407,007,467,W010,
02408,001,193,W017,
02409,014,203,W046,
02410,023,116,W007,
02411,009,413,W050,
02412,023,214,W027,
02413,022,265,W024,
02414,020,178,W034,
02415,019,75,W043,
02416,018,76,W043,
02417,001,292,W001,
02418,012,77,W024,
02419,021,15,W028,2025-01-19
02420,005,356,W009,
02421,007,350,W046,
02422,002,137,W017,
02423,008,40,W008,2025-02-02
02424,006,279,W006,
02425,023,167,W029,
02426,011,209,W042,
02427,025,317,W027,
02428,011,265,W029,
02429,021,423,W031,
02430,014,230,W005,
02431,021,477,W002,
02432,013,408,W020,
02433,008,184,W040,
02434,004,30,W010,2025-02-06
02435,008,440,W048,
02436,020,462,W046,
02437,006,126,W049,
02438,018,190,W050,
02439,007,303,W005,
02440,016,261,W043,
02441,002,118,W001,
02442,004,65,W040,
02443,021,426,W006,
02444,008,327,W048,
02445,022,63,W040,
02446,005,93,W021,
02447,015,65,W029,
02448,004,2,W029,2025-02-14
02449,022,495,W015,
02450,010,303,W008,
02451,015,73,W024,
02452,008,292,W042,
02453,004,460,W006,
02454,013,20,W012,2025-01-20
02455,007,292,W030,
02456,005,52,W030,
02457,014,35,W012,2025-01-29
02458,013,281,W010,
02459,017,304,W010,
02460,026,30,W033,2025-01-29
02461,021,480,W032,
02462,015,452,W031,
02463,022,366,W041,
02464,012,295,W010,
02465,017,14,W047,2025-01-24
02466,007,383,W032,
02467,023,358,W030,
02468,011,209,W018,
02469,020,325,W021,
02470,012,137,W039,
02471,010,428,W023,
02472,019,396,W042,
02473,011,108,W033,
02474,019,60,W024,
02475,007,449,W024,
02476,013,181,W017,
02477,023,11,W003,2025-02-17
02478,007,348,W021,
02479,006,147,W021,
02480,010,435,W039,
02481,018,321,W029,
02482,011,398,W049,
02483,019,491,W033,
02484,025,477,W028,
02485,007,30,W046,2025-01-21
02486,019,327,W021,
02487,003,240,W030,
02488,026,289,W046,
02489,002,299,W036,
02490,012,97,W020,
02491,006,2,W015,2025-02-06
02492,018,67,W001,
02493,012,233,W034,
02494,009,303,W039,
02495,010,190,W008,
02496,005,95,W027,
02497,022,290,W002,
02498,014,74,W021,
02499,013,332,W044,
02500,021,414,W015,
02501,021,22,W033,2025-02-05
02502,021,334,W003,
02503,018,126,W042,
02504,016,213,W025,
02505,007,458,W040,
02506,014,259,W030,
02507,009,341,W035,
02508,010,447,W020,
02509,012,250,W014,
02510,017,218,W022,
02511,010,477,W029,
02512,026,100,W046,
02513,011,132,W031,
02514,005,71,W023,
02515,013,235,W013,
02516,016,108,W010,
02517,021,31,W009,2025-02-13
02518,026,319,W032,
02519,015,488,W010,
02520,018,242,W024,
02521,001,457,W040,
02522,026,397,W043,
02523,022,250,W012,
02524,023,13,W020,2025-02-04
02525,008,488,W028,
02526,006,166,W018,
02527,017,471,W041,
02528,020,334,W028,
02529,023,169,W043,
02530,026,79,W046,
02531,007,434,W035,
02532,020,238,W037,
02533,007,123,W012,
02534,004,417,W006,
02535,019,212,W005,
02536,018,487,W012,
02537,004,122,W021,
02538,022,494,W033,
02539,023,341,W014,
02540,017,267,W010,
02541,015,468,W020,
02542,026,319,W048,
02543,009,54,W044,
02544,019,385,W033,
02545,003,31,W007,2025-02-07
02546,012,183,W005,
02547,023,277,W022,
02548,020,420,W033,
02549,011,350,W048,
02550,001,475,W009,
02551,025,6,W038,2025-02-02
02552,020,314,W004,
02553,007,21,W021,2025-02-16
02554,020,157,W038,
02555,005,70,W002,
02556,013,301,W007,
02557,013,349,W031,
02558,004,449,W037,
02559,005,285,W024,
02560,022,231,W013,
02561,020,486,W022,
02562,004,319,W027,
02563,003,296,W035,
02564,002,478,W042,
02565,023,135,W017,
02566,001,308,W045,
02567,001,52,W006,
02568,011,132,W026,
02569,002,173,W026,
02570,011,104,W020,
02571,025,77,W014,
02572,023,62,W017,
02573,004,99,W021,
02574,011,47,W041,2025-01-23
02575,025,67,W049,
02576,022,228,W007,
02577,011,179,W036,
02578,001,246,W010,
02579,008,73,W029,
02580,022,448,W032,
02581,020,45,W031,2025-01-25
02582,003,244,W012,
02583,014,346,W043,
02584,017,104,W046,
02585,010,106,W025,
02586,010,322,W003,
02587,014,205,W030,
02588,016,480,W048,
02589,001,312,W018,
02590,004,410,W005,
02591,003,424,W047,
02592,011,210,W050,
02593,025,116,W043,
02594,001,458,W003,
02595,026,420,W012,
02596,023,354,W002,
02597,013,326,W034,
02598,008,224,W031,
02599,019,192,W023,
02600,020,403,W018,
02601,026,103,W017,
02602,002,96,W018,
02603,026,386,W022,
02604,022,425,W017,
02605,007,112,W024,
02606,007,110,W021,
02607,004,438,W011,
02608,023,335,W037,
02609,009,46,W043,2025-02-16
02610,018,391,W019,
02611,026,314,W028,
02612,022,303,W049,
02613,008,249,W045,
02614,012,206,W015,
02615,019,270,W046,
02616,007,346,W041,
02617,021,33,W049,2025-02-02
02618,025,414,W009,
02619,008,202,W023,
02620,019,496,W022,
02621,026,124,W004,
02622,022,138,W042,
02623,001,342,W042,
02624,008,194,W049,
02625,015,337,W048,
02626,020,9,W015,2025-02-14
02627,025,467,W016,
02628,004,407,W028,
02629,012,164,W017,
02630,016,69,W013,
02631,021,144,W027,
02632,024,87,W043,
02633,007,283,W028,
02634,003,195,W003,
02635,007,427,W016,
02636,011,304,W010,
02637,002,364,W040,
02638,012,249,W046,
02639,002,177,W003,
02640,025,31,W049,2025-02-14
02641,019,496,W032,
02642,018,7,W002,2025-02-03
02643,015,8,W015,2025-01-26
02644,017,255,W040,
02645,003,482,W017,
02646,004,398,W031,
02647,009,66,W043,
02648,024,478,W001,
02649,006,178,W019,
02650,019,371,W020,
02651,023,261,W014,
02652,013,108,W016,
02653,002,297,W019,
02654,008,86,W041,
02655,002,258,W018,
02656,021,281,W004,
02657,025,67,W029,
02658,026,461,W039,
02659,026,483,W001,
02660,024,198,W011,
02661,012,234,W024,
02662,007,278,W016,
02663,024,21,W046,2025-02-13
02664,007,426,W038,
02665,019,203,W015,
02666,021,472,W035,
02667,019,446,W012,
02668,006,156,W049,
02669,015,494,W016,
02670,009,480,W025,
02671,012,61,W025,
02672,007,419,W038,
02673,020,332,W026,
02674,010,463,W019,
02675,014,313,W033,
02676,018,37,W016,2025-02-13
02677,009,359,W035,
02678,012,278,W014,
02679,002,333,W041,
02680,021,151,W024,
02681,014,28,W015,2025-01-22
02682,024,251,W021,
02683,013,457,W025,
02684,013,9,W040,2025-02-06
02685,014,107,W042,
02686,010,304,W026,
02687,011,316,W001,
02688,011,492,W041,
02689,014,86,W012,
02690,009,498,W021,
02691,007,456,W022,
02692,015,0,W037,2025-02-17
02693,007,482,W049,
02694,022,262,W003,
02695,001,283,W014,
02696,001,123,W030,
02697,009,211,W027,
02698,012,329,W030,
02699,010,140,W039,
02700,016,258,W014,
02701,005,309,W041,
02702,007,352,W001,
02703,012,383,W003,
02704,007,326,W023,
02705,012,143,W003,
02706,014,241,W001,
02707,005,340,W019,
02708,026,98,W029,
02709,005,316,W035,
02710,004,198,W038,
02711,002,348,W017,
02712,002,457,W001,
02713,025,284,W043,
02714,001,52,W034,
02715,014,259,W007,
02716,021,369,W030,
02717,005,81,W008,
02718,022,494,W009,
02719,018,306,W010,
02720,002,243,W023,
02721,015,436,W048,
02722,025,271,W004,
02723,022,295,W034,
02724,004,205,W005,
02725,001,384,W015,
02726,005,74,W021,
02727,001,356,W009,
02728,025,478,W016,
02729,017,310,W013,
02730,003,426,W013,
02731,016,387,W018,
02732,008,430,W033,
02733,003,228,W042,
02734,016,172,W017,
02735,009,199,W044,
02736,001,357,W020,
02737,022,250,W029,
02738,018,157,W036,
02739,016,328,W026,
02740,026,199,W015,
02741,020,196,W035,
02742,010,74,W020,
02743,007,426,W020,
02744,002,482,W022,
02745,005,392,W017,
02746,023,303,W048,
02747,018,261,W049,
02748,007,32,W045,2025-01-21
02749,022,397,W017,
02750,026,455,W032,
02751,015,235,W031,
02752,026,19,W028,2025-01-20
02753,021,498,W031,
02754,022,296,W011,
02755,006,402,W033,
02756,005,489,W012,
02757,016,335,W017,
02758,016,275,W008,
02759,010,41,W033,2025-02-10
02760,015,343,W032,
02761,020,121,W023,
02762,017,220,W006,
02763,003,411,W024,
02764,010,496,W002,
02765,001,386,W011,
02766,007,403,W040,
02767,012,414,W030,
02768,001,208,W026,
02769,024,24,W023,2025-02-01
02770,008,86,W047,
02771,010,473,W008,
02772,016,263,W040,
02773,003,468,W025,
02774,025,43,W014,2025-02-03
02775,023,3,W030,2025-02-09
02776,016,175,W033,
02777,020,318,W020,
02778,024,383,W014,
02779,015,139,W032,
02780,011,44,W049,2025-01-30
02781,008,117,W021,
02782,016,221,W038,
02783,026,104,W004,
02784,021,392,W025,
02785,010,393,W040,
02786,019,64,W024,
02787,012,210,W001,
02788,017,175,W019,
02789,026,18,W027,2025-02-09
02790,008,433,W036,
02791,012,338,W026,
02792,009,31,W038,2025-01-29
02793,013,1,W026,2025-01-31
02794,020,275,W040,
02795,005,181,W027,
02796,007,6,W031,2025-02-09
02797,018,22,W030,2025-02-14
02798,016,368,W045,
02799,013,230,W033,
02800,009,65,W032,
02801,010,117,W035,
02802,012,324,W038,
02803,016,117,W025,
02804,012,199,W043,
02805,004,157,W028,
02806,012,57,W004,
02807,024,76,W045,
02808,006,461,W033,
02809,015,208,W024,
02810,012,62,W040,
02811,003,48,W024,2025-02-13
02812,005,344,W029,
02813,006,371,W043,
02814,018,417,W008,
02815,009,191,W013,
02816,011,50,W045,
02817,021,376,W026,
02818,016,481,W026,
02819,012,163,W044,
02820,007,398,W021,
02821,005,461,W033,
02822,006,435,W047,
02823,016,387,W039,
02824,007,330,W008,
02825,005,392,W001,
02826,011,136,W019,
02827,020,280,W010,
02828,010,199,W043,
02829,026,127,W020,
02830,021,431,W029,
02831,017,240,W008,
02832,008,193,W021,
02833,013,139,W049,
02834,014,394,W026,
02835,003,433,W013,
02836,001,201,W025,
02837,017,368,W028,
02838,021,444,W001,
02839,018,1,W025,2025-01-27
02840,016,484,W048,
02841,018,53,W038,
02842,005,25,W014,2025-02-02
02843,017,151,W014,
02844,011,20,W023,2025-02-04
02845,021,463,W015,
02846,015,472,W017,
02847,013,17,W010,2025-01-25
02848,003,217,W004,
02849,022,6,W027,2025-02-03
02850,017,37,W035,2025-02-08
02851,024,71,W003,
02852,002,142,W008,
02853,011,48,W006,2025-01-26
02854,015,209,W041,
02855,020,114,W002,
02856,016,271,W031,
02857,004,190,W037,
02858,006,142,W038,
02859,006,193,W017,
02860,007,426,W039,
02861,004,60,W048,
02862,007,405,W035,
02863,010,15,W016,2025-02-03
02864,025,7,W019,2025-01-29
02865,023,244,W043,
02866,011,418,W020,
02867,001,268,W043,
02868,025,396,W007,
02869,021,294,W027,
02870,024,146,W007,
02871,011,103,W023,
02872,019,476,W043,
02873,009,419,W045,
02874,018,417,W048,
02875,009,453,W020,
02876,006,483,W007,
02877,004,198,W006,
02878,019,194,W038,
02879,015,20,W034,2025-02-03
02880,004,433,W016,
02881,009,454,W043,
02882,001,300,W021,
02883,014,41,W047,2025-01-25
02884,018,188,W034,
02885,014,277,W044,
02886,021,39,W002,2025-01-23
02887,021,10,W042,2025-02-05
02888,021,384,W033,
02889,003,184,W028,
02890,008,382,W006,
02891,020,360,W022,
02892,010,236,W047,
02893,010,398,W024,
02894,004,454,W028,
02895,015,189,W050,
02896,002,93,W020,
02897,019,363,W027,
02898,018,357,W012,
02899,025,320,W005,
02900,002,185,W033,
02901,024,474,W045,
02902,015,337,W022,
02903,012,490,W040,
02904,019,5,W001,2025-01-26
02905,020,477,W012,
02906,019,463,W012,
02907,002,328,W037,
02908,004,211,W027,
02909,018,326,W004,
02910,002,150,W001,
02911,025,460,W050,
02912,004,401,W041,
02913,005,476,W008,
02914,004,438,W044,
02915,022,165,W035,
02916,019,335,W049,
02917,020,100,W005,
02918,005,268,W019,
02919,011,474,W014,
02920,021,335,W010,
02921,016,306,W034,
02922,013,273,W021,
02923,003,113,W026,
02924,004,462,W029,
02925,001,416,W014,
02926,001,282,W014,
02927,007,377,W037,
02928,026,448,W049,
02929,007,3,W031,2025-01-25
02930,001,482,W042,
02931,006,166,W025,
02932,019,179,W012,
02933,011,437,W009,
02934,003,116,W012,
02935,024,264,W039,
02936,006,193,W007,
02937,006,450,W041,
02938,016,283,W035,
02939,005,429,W046,
02940,019,215,W033,
02941,021,353,W037,
02942,022,261,W042,
02943,008,110,W042,
02944,015,279,W034,
02945,012,494,W038,
02946,017,160,W019,
02947,009,271,W006,
02948,005,169,W030,
02949,012,340,W034,
02950,009,420,W004,
02951,011,401,W001,
02952,016,178,W024,
02953,022,497,W044,
02954,008,377,W040,
02955,003,66,W005,
02956,008,277,W002,
02957,024,169,W049,
02958,007,313,W033,
02959,013,377,W032,
02960,015,173,W004,
02961,019,488,W032,
02962,003,285,W047,
02963,007,423,W036,
02964,006,229,W026,
02965,026,425,W039,
02966,002,165,W028,
02967,005,325,W033,
02968,018,141,W030,
02969,013,375,W017,
02970,002,168,W038,
02971,001,97,W006,
02972,003,73,W008,
02973,014,309,W047,
02974,015,198,W010,
02975,013,299,W038,
02976,009,349,W037,
02977,009,110,W022,
02978,013,168,W038,
02979,006,480,W001,
02980,018,201,W007,
02981,009,235,W005,
02982,015,390,W045,
02983,014,175,W007,
02984,004,415,W038,
02985,012,31,W005,2025-02-09
02986,005,332,W021,
02987,021,441,W042,
02988,022,385,W044,
02989,002,232,W034,
02990,013,382,W004,
02991,019,366,W026,
02992,011,333,W020,
02993,004,312,W012,
02994,008,429,W027,
02995,018,206,W050,
02996,012,176,W024,
02997,018,450,W021,
02998,024,293,W038,
02999,011,233,W044,
03000,006,73,W011,
03001,014,399,W040,
03002,022,265,W014,
03003,011,379,W016,
03004,010,131,W034,
03005,008,273,W009,
03006,021,56,W034,
03007,012,20,W040,2025-01-24
03008,015,292,W002,
03009,013,110,W002,
03010,015,420,W021,
03011,014,59,W030,
03012,019,204,W013,
03013,019,306,W015,
03014,006,453,W006,
03015,018,467,W018,
03016,018,355,W016,
03017,019,199,W044,
03018,014,356,W003,
03019,012,254,W020,
03020,002,307,W017,
03021,022,362,W036,
03022,017,456,W002,
03023,009,334,W047,
03024,023,462,W020,
03025,016,475,W048,
03026,002,156,W012,
03027,017,2,W024,2025-02-16
03028,024,146,W046,
03029,004,105,W034,
03030,006,273,W006,
03031,013,467,W023,
03032,015,208,W031,
03033,006,24,W047,2025-01-27
03034,011,458,W004,
03035,013,368,W025,
03036,005,378,W033,
03037,010,197,W010,
03038,026,236,W010,
03039,024,245,W008,
03040,016,473,W033,
03041,011,375,W006,
03042,002,15,W046,2025-02-12
03043,019,407,W034,
03044,026,436,W037,
03045,026,340,W024,
03046,018,490,W044,
03047,004,195,W007,
03048,003,179,W008,
03049,026,429,W012,
03050,015,498,W008,
03051,022,58,W035,
03052,017,252,W041,
03053,020,234,W034,
03054,005,224,W011,
03055,024,312,W007,
03056,016,60,W038,
03057,005,117,W025,
03058,018,180,W040,
03059,021,22,W030,2025-02-13
03060,010,100,W010,
03061,015,341,W035,
03062,006,220,W014,
03063,006,402,W023,
03064,015,494,W020,
03065,015,3,W034,2025-01-28
03066,014,405,W036,
03067,003,428,W012,
03068,007,156,W034,
03069,012,183,W024,
03070,014,395,W037,
03071,006,369,W021,
03072,026,363,W020,
03073,023,265,W018,
03074,022,499,W045,
03075,019,475,W017,
03076,010,10,W045,2025-02-15
03077,008,18,W045,2025-01-21
03078,009,279,W028,
03079,025,124,W015,
03080,019,269,W012,
03081,001,139,W030,
03082,017,213,W037,
03083,006,308,W011,
03084,004,453,W011,
03085,022,183,W015,
03086,025,112,W016,
03087,015,133,W020,
03088,004,412,W024,
03089,001,232,W023,
03090,013,367,W014,
03091,006,164,W013,
03092,007,191,W037,
03093,006,99,W018,
03094,026,432,W032,
03095,009,284,W041,
03096,025,9,W050,2025-01-22
03097,019,363,W039,
03098,009,148,W028,
03099,006,125,W042,
03100,005,490,W043,
03101,020,438,W009,
03102,003,386,W012,
03103,002,408,W036,
03104,011,45,W020,2025-01-20
03105,015,361,W001,
03106,019,407,W038,
03107,008,278,W018,
03108,006,1,W035,2025-01-27
03109,026,400,W004,
03110,010,102,W048,
03111,023,429,W007,
03112,026,206,W013,
03113,019,129,W042,
03114,019,115,W037,
03115,025,364,W029,
03116,023,107,W045,
03117,006,397,W047,
03118,010,340,W038,
03119,009,109,W037,
03120,023,332,W027,
03121,018,0,W008,2025-02-02
03122,002,385,W020,
03123,018,300,W040,
03124,016,100,W037,
03125,001,240,W005,
03126,004,137,W024,
03127,012,419,W032,
03128,003,142,W037,
03129,005,260,W036,
03130,019,119,W039,
03131,012,353,W007,
03132,009,18,W019,2025-01-23
03133,006,233,W011,
03134,025,376,W031,
03135,016,424,W021,
03136,013,283,W043,
03137,001,154,W013,
03138,025,71,W021,
03139,003,290,W034,
03140,026,419,W037,
03141,015,123,W008,
03142,024,362,W036,
03143,025,83,W011,
03144,007,318,W016,
03145,010,139,W034,
03146,012,362,W018,
03147,021,18,W049,2025-02-10
03148,003,385,W027,
03149,020,377,W001,
03150,006,425,W043,
03151,002,284,W019,
03152,022,7,W005,2025-01-20
03153,024,325,W013,
03154,009,330,W026,
03155,026,196,W009,
03156,007,420,W014,
03157,014,262,W047,
03158,007,378,W042,
03159,018,226,W029,
03160,005,416,W030,
03161,023,93,W013,
03162,019,464,W028,
03163,008,478,W017,
03164,014,48,W030,2025-01-29
03165,006,476,W005,
03166,013,412,W026,
03167,023,476,W026,
03168,020,489,W023,
03169,025,30,W035,2025-01-22
03170,005,428,W012,
03171,018,69,W036,
03172,021,80,W050,
03173,009,26,W031,2025-02-16
03174,026,316,W018,
03175,016,186,W039,
03176,023,291,W024,
03177,025,482,W044,
03178,010,136,W049,
03179,019,407,W008,
03180,013,3,W016,2025-01-22
03181,022,175,W032,
03182,003,425,W023,
03183,020,306,W005,
03184,026,56,W043,
03185,002,157,W041,
03186,022,499,W034,
03187,019,136,W037,
03188,001,240,W003,
03189,009,193,W034,
03190,017,218,W010,
03191,006,155,W029,
03192,006,87,W009,
03193,006,180,W043,
03194,012,206,W010,
03195,019,211,W035,
03196,005,473,W023,
03197,007,237,W018,
03198,014,456,W043,
03199,006,108,W013,
03200,002,131,W015,
03201,007,22,W038,2025-02-09
03202,004,53,W013,
03203,020,200,W034,
03204,017,314,W031,
03205,010,65,W028,
03206,004,417,W034,
03207,010,62,W018,
03208,016,30,W035,2025-02-15
03209,019,423,W032,
03210,002,458,W027,
03211,017,175,W027,
03212,023,74,W019,
03213,014,441,W046,
03214,004,33,W022,2025-02-13
03215,003,157,W035,
03216,001,304,W024,
03217,013,64,W047,
03218,022,251,W017,
03219,018,47,W038,2025-02-09
03220,007,193,W020,
03221,022,253,W002,
03222,012,284,W033,
03223,018,338,W047,
03224,023,99,W018,
03225,025,175,W006,
03226,009,273,W018,
03227,007,471,W023,
03228,016,342,W038,
03229,008,341,W033,
03230,021,134,W026,
03231,009,42,W033,2025-01-22
03232,018,445,W023,
03233,022,342,W019,
03234,011,84,W048,
03235,008,111,W031,
03236,018,283,W040,
03237,018,434,W043,
03238,020,73,W020,
03239,016,378,W022,
03240,008,425,W041,
03241,020,374,W004,
03242,021,179,W029,
03243,015,379,W048,
03244,014,327,W050,
03245,024,321,W038,
03246,009,76,W050,
03247,019,437,W050,
03248,009,149,W031,
03249,006,263,W013,
03250,026,391,W010,
03251,020,285,W019,
03252,023,196,W039,
03253,017,375,W038,
03254,022,398,W042,
03255,006,338,W049,
03256,011,497,W043,
03257,010,418,W039,
03258,014,400,W024,
03259,023,369,W038,
03260,025,376,W033,
03261,015,203,W050,
03262,020,492,W023,
03263,010,149,W043,
03264,017,188,W031,
03265,001,87,W024,
03266,018,99,W039,
03267,020,274,W006,
03268,008,1,W049,2025-01-30
03269,012,163,W001,
03270,015,372,W003,
03271,020,268,W027,
03272,022,17,W046,2025-02-06
03273,013,332,W017,
03274,007,218,W024,
03275,003,429,W041,
03276,011,349,W024,
03277,016,250,W042,
03278,005,122,W050,
03279,023,23,W041,2025-01-24
03280,002,121,W011,
03281,013,115,W017,
03282,006,256,W020,
03283,014,92,W023,
03284,024,198,W047,
03285,014,9,W023,2025-01-31
03286,020,338,W008,
03287,007,81,W047,
03288,013,240,W013,
03289,025,494,W036,
03290,010,183,W021,
03291,002,305,W029,
03292,011,393,W003,
03293,004,302,W004,
03294,017,97,W028,
03295,010,71,W019,
03296,022,281,W025,
03297,007,223,W025,
03298,004,448,W011,
03299,015,108,W045,
03300,001,150,W028,
03301,016,237,W007,
03302,025,117,W037,
03303,022,140,W018,
03304,022,237,W006,
03305,023,233,W003,
03306,019,296,W018,
03307,026,122,W050,
03308,008,463,W019,
03309,009,246,W003,
03310,006,198,W049,
03311,011,184,W002,
03312,001,358,W005,
03313,001,325,W016,
03314,018,419,W005,
03315,013,351,W031,
03316,002,29,W008,2025-01-28
03317,006,174,W049,
03318,007,15,W005,2025-02-05
03319,018,15,W006,2025-02-11
03320,023,410,W036,
03321,001,58,W022,
03322,018,223,W047,
03323,026,1,W004,2025-01-27
03324,023,222,W010,
03325,006,308,W014,
03326,013,423,W038,
03327,012,414,W013,
03328,012,162,W006,
03329,006,185,W039,
03330,001,335,W022,
03331,007,9,W033,2025-02-11
03332,022,275,W047,
03333,023,110,W036,
03334,025,173,W029,
03335,014,118,W007,
03336,015,43,W039,2025-02-15
03337,008,266,W033,
03338,005,354,W040,
03339,010,424,W018,
03340,016,283,W041,
03341,005,488,W015,
03342,018,240,W014,
03343,026,314,W045,
03344,011,3,W018,2025-02-01
03345,023,107,W013,
03346,024,277,W042,
03347,017,490,W035,
03348,002,264,W018,
03349,017,280,W003,
03350,012,103,W047,
03351,004,402,W042,
03352,013,201,W018,
03353,022,406,W022,
03354,017,462,W004,
03355,021,238,W001,
03356,024,386,W037,
03357,018,413,W019,
03358,018,465,W023,
03359,023,338,W042,
03360,003,163,W037,
03361,002,457,W037,
03362,020,6,W020,2025-02-12
03363,023,234,W048,
03364,023,476,W042,
03365,024,73,W014,
03366,023,351,W042,
03367,021,248,W023,
03368,020,146,W010,
03369,020,244,W035,
03370,008,189,W009,
03371,022,298,W006,
03372,025,200,W033,
03373,009,311,W012,
03374,020,85,W042,
03375,001,143,W040,
03376,025,280,W004,
03377,019,87,W041,
03378,026,430,W017,
03379,020,305,W028,
03380,010,76,W029,
03381,012,37,W019,2025-01-24
03382,008,325,W024,
03383,019,83,W031,
03384,022,205,W005,
03385,012,470,W048,
03386,016,315,W050,
03387,017,369,W040,
03388,018,404,W008,
03389,016,75,W048,
03390,007,28,W033,2025-01-23
03391,009,404,W039,
03392,002,137,W034,
03393,010,106,W048,
03394,011,257,W028,
03395,002,467,W013,
03396,010,33,W027,2025-01-22
03397,013,380,W049,
03398,018,196,W015,
03399,001,41,W038,2025-01-21
03400,011,336,W005,
03401,013,15,W006,2025-01-31
03402,002,43,W050,2025-02-10
03403,002,39,W048,2025-02-16
03404,017,44,W009,2025-02-11
03405,010,256,W033,
03406,016,166,W010,
03407,017,157,W019,
03408,016,461,W040,
03409,021,245,W015,
03410,017,197,W005,
03411,012,71,W038,
03412,024,401,W007,
03413,022,176,W047,
03414,005,487,W032,
03415,010,407,W042,
03416,018,499,W014,
03417,005,451,W007,
03418,017,92,W006,
03419,016,354,W021,
03420,017,163,W014,
03421,017,389,W018,
03422,018,453,W005,
03423,013,129,W012,
03424,001,459,W001,
03425,007,55,W006,
03426,018,130,W014,
03427,007,93,W003,
03428,002,31,W005,2025-02-17
03429,010,497,W012,
03430,005,133,W044,
03431,012,5,W011,2025-01-28
03432,016,297,W034,
03433,017,308,W050,
03434,021,5,W009,2025-02-05
03435,021,280,W023,
03436,012,343,W021,
03437,011,138,W014,
03438,004,352,W016,
03439,024,95,W042,
03440,025,350,W026,
03441,025,302,W037,
03442,025,354,W029,
03443,023,364,W039,
03444,001,64,W032,
03445,001,465,W024,
03446,010,196,W022,
03447,022,220,W005,
03448,008,142,W041,
03449,003,118,W043,
03450,017,486,W049,
03451,008,112,W016,
03452,021,277,W039,
03453,002,142,W033,
03454,004,77,W049,
03455,020,289,W041,
03456,003,195,W034,
03457,016,176,W044,
03458,025,61,W007,
03459,020,3,W025,2025-01-22
03460,013,83,W010,
03461,003,260,W016,
03462,012,367,W037,
03463,017,319,W028,
03464,013,162,W039,
03465,004,51,W035,
03466,016,352,W017,
03467,025,23,W049,2025-02-12
03468,011,143,W024,
03469,005,356,W036,
03470,005,487,W041,
03471,010,241,W005,
03472,021,467,W047,
03473,026,440,W049,
03474,018,212,W021,
03475,017,93,W044,
03476,019,247,W018,
03477,003,260,W049,
03478,023,122,W021,
03479,017,347,W020,
03480,018,430,W041,
03481,010,336,W034,
03482,009,5,W001,2025-01-23
03483,002,362,W033,
03484,005,223,W050,
03485,025,290,W032,
03486,010,201,W012,
03487,006,254,W007,
03488,017,90,W020,
03489,009,352,W024,
03490,014,419,W030,
03491,014,271,W021,
03492,009,249,W017,
03493,002,21,W024,2025-02-05
03494,022,2,W009,2025-01-26
03495,013,341,W044,
03496,008,244,W035,
03497,014,177,W046,
03498,018,345,W009,
03499,011,197,W015,
03500,007,425,W037,
03501,026,451,W017,
03502,016,414,W018,
03503,001,275,W050,
03504,023,131,W043,
03505,015,114,W050,
03506,017,360,W010,
03507,010,176,W041,
03508,017,269,W027,
03509,026,317,W025,
03510,026,311,W015,
03511,020,454,W008,
03512,018,29,W025,2025-01-31
03513,005,415,W006,
03514,004,151,W009,
03515,018,9,W022,2025-02-14
03516,017,369,W030,
03517,025,314,W001,
03518,023,347,W002,
03519,008,280,W049,
03520,015,402,W049,
03521,004,271,W049,
03522,009,297,W022,
03523,003,450,W021,
03524,025,130,W020,
03525,020,284,W047,
03526,010,76,W006,
03527,006,447,W024,
03528,015,12,W040,2025-02-04
03529,026,178,W043,
03530,008,448,W010,
03531,015,128,W009,
03532,014,153,W032,
03533,011,178,W037,
03534,005,17,W025,2025-01-19
03535,016,282,W029,
03536,024,282,W038,
03537,003,125,W029,
03538,022,375,W024,
03539,017,26,W024,2025-02-10
03540,018,194,W024,
03541,019,79,W034,
03542,002,100,W007,
03543,023,105,W029,
03544,010,467,W039,
03545,019,38,W019,2025-01-20
03546,025,326,W031,
03547,003,338,W033,
03548,008,132,W047,
03549,009,255,W046,
03550,014,78,W031,
03551,019,268,W042,
03552,005,331,W007,
03553,011,214,W027,
03554,024,465,W016,
03555,025,25,W036,2025-02-13
03556,025,492,W002,
03557,022,238,W033,
03558,025,208,W015,
03559,021,2,W041,2025-01-22
03560,019,178,W043,
03561,017,320,W002,
03562,001,441,W050,
03563,022,470,W041,
03564,007,313,W016,
03565,013,5,W049,2025-02-04
03566,014,457,W037,
03567,004,350,W041,
03568,006,200,W037,
03569,011,386,W041,
03570,015,0,W020,2025-02-03
03571,022,245,W032,
03572,016,31,W035,2025-01-22
03573,005,96,W018,
03574,026,158,W038,
03575,019,243,W013,
03576,008,402,W022,
03577,012,155,W029,
03578,004,285,W039,
03579,012,121,W017,
03580,015,273,W008,
03581,025,293,W032,
03582,009,292,W040,
03583,015,415,W003,
03584,009,454,W013,
03585,002,14,W014,2025-02-06
03586,015,180,W033,
03587,010,282,W029,
03588,006,384,W030,
03589,017,120,W009,
03590,011,29,W042,2025-01-24
03591,017,60,W018,
03592,007,389,W050,
03593,005,36,W003,2025-02-01
03594,005,351,W006,
03595,005,64,W002,
03596,017,478,W034,
03597,024,233,W022,
03598,016,277,W007,
03599,019,468,W011,
03600,003,1,W002,2025-01-28
